Number,ImagePath,Label,Reference
1885,dataset/transformed_dataset/Focused/focused-student (52)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1780
1886,dataset/transformed_dataset/Focused/focused-student (53)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1781
1887,dataset/transformed_dataset/Focused/focused-student (54)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1782
1888,dataset/transformed_dataset/Focused/focused-student (56).jpeg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1783
1889,dataset/transformed_dataset/Focused/focused-student (56)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1784
1890,dataset/transformed_dataset/Focused/focused-student (57)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1785
1891,dataset/transformed_dataset/Focused/focused-student (58)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1786
1892,dataset/transformed_dataset/Focused/focused-student (59)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1787
1893,dataset/transformed_dataset/Focused/focused-student (60)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1788
1894,dataset/transformed_dataset/Focused/focused-student (61)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1789
1895,dataset/transformed_dataset/Focused/focused-student (62)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1790
1896,dataset/transformed_dataset/Focused/focused-student (63)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1791
1897,dataset/transformed_dataset/Focused/focused-student (64)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1792
1898,dataset/transformed_dataset/Focused/focused-student (65)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1793
1899,dataset/transformed_dataset/Focused/focused-student (66)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1794
1900,dataset/transformed_dataset/Focused/focused-student (67)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1795
1901,dataset/transformed_dataset/Focused/focused-student (70)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1796
1902,dataset/transformed_dataset/Focused/focused-student (71)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1797
1903,dataset/transformed_dataset/Focused/focused-student (72)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1798
1904,dataset/transformed_dataset/Focused/focused-student (73)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1799
1905,dataset/transformed_dataset/Focused/focused-student (74)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1800
1906,dataset/transformed_dataset/Focused/focused-student (75)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1801
1907,dataset/transformed_dataset/Focused/focused-student (76)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1802
1908,dataset/transformed_dataset/Focused/focused-student (77)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1803
1909,dataset/transformed_dataset/Focused/focused-student (78)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1804
1910,dataset/transformed_dataset/Focused/focused-student (79)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1805
1911,dataset/transformed_dataset/Focused/focused-student (80)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1806
1912,dataset/transformed_dataset/Focused/focused-student (81)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1807
1913,dataset/transformed_dataset/Focused/focused-student (82)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1808
1914,dataset/transformed_dataset/Focused/focused-student (83)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1809
1915,dataset/transformed_dataset/Focused/focused-student (84)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1810
1916,dataset/transformed_dataset/Focused/focused-student (85)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1811
1917,dataset/transformed_dataset/Focused/focused-student (86)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1812
1918,dataset/transformed_dataset/Focused/focused-student (87)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1813
1919,dataset/transformed_dataset/Focused/focused-student (88)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1814
1920,dataset/transformed_dataset/Focused/focused-student (89)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1815
1921,dataset/transformed_dataset/Focused/focused-student (90)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1816
1922,dataset/transformed_dataset/Focused/focused-student (91)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1817
1923,dataset/transformed_dataset/Focused/focused-student (92)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1818
1924,dataset/transformed_dataset/Focused/focused-student (93)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1819
1925,dataset/transformed_dataset/Focused/focused-student (94)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1820
1926,dataset/transformed_dataset/Focused/focused-student (95)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1821
1927,dataset/transformed_dataset/Focused/focused-student (96)_cropped.jpg,Focused,https://www.google.ca/search?q=+student+image&tbm=isch&ved=2ahUKEwiwnOjD_caEAxW3B2IAHcDPDxgQ2-cCegQIABAA&oq=+student+image&gs_lp=EgNpbWciFWZvY3VzZWQgc3R1ZGVudCBpbWFnZUiYF1CiDViyFnAAeACQAQCYAVigAZkHqgECMTS4AQPIAQD4AQGKAgtnd3Mtd2l6LWltZ8ICBhAAGAgYHsICBRAAGIAEwgIGEAAYBRgewgIEEAAYHogGAQ&sclient=img&ei=HHTbZbCeJ7ePiLMPwJ-_wAE&bih=859&biw=1822
